X,Y,name,lat,lon,descr,length (m),route_names,walking_distances,shortest_walking_distance
-118.3261407,34.2810206,,34.281020599999977,-118.326140700000010,end,34.293784637976081,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.421,4.464,4.405,",4.405
-118.3127335,34.282901,,34.282900999999981,-118.312733499999979,start,232.440023310269623,"90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),","3.409,3.409,3.378,3.378,2.981,2.981,",2.981
-118.3123569,34.2809117,,34.280911699999990,-118.312356899999997,end,232.440023310269623,"90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),","2.86,2.86,2.829,2.829,2.432,2.432,",2.432
-118.4093257,34.3534196,,34.353419599999995,-118.409325699999997,start,3212.647385957741790,"230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),","6.284,6.284,6.809,6.809,7.417,7.417,",6.284
-118.4092395,34.3534196,,34.353419599999995,-118.409239500000027,end,3212.647385957741790,"230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),","6.292,6.292,6.816,6.816,7.425,7.425,",6.292
-118.1298774,34.2358126,,34.235812599999974,-118.129877399999998,start,128.056674312903510,"260(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","6.446,6.458,7.004,",6.446
-118.129046,34.2348935,,34.234893499999998,-118.129046000000031,end,128.056674312903510,"260(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),","6.299,6.858,6.311,",6.299
-118.1455173,34.2176114,,34.217611400000010,-118.145517300000009,start,1117.198745273043414,"260(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),","3.278,3.265,3.525,",3.265
-118.1443204,34.2144471,,34.214447099999973,-118.144320400000026,end,1117.198745273043414,"260(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),","2.318,2.305,2.565,",2.305
-118.3478743,34.291173,,34.291173000000015,-118.347874300000001,start,2771.202821145207508,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.676,4.661,4.958,",4.661
-118.3692809,34.2827497,,34.282749700000011,-118.369280899999978,end,2771.202821145207508,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","0.979,1.23,1.291,",0.979
-118.3413694,34.2968449,,34.296844899999996,-118.341369400000033,start,32.301448394613729,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.364,6.471,6.486,",6.364
-118.3413694,34.2965591,,34.296559100000025,-118.341369400000033,end,32.301448394613729,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.309,6.468,6.483,",6.309
-118.1092174,34.2215071,,34.221507099999997,-118.109217399999977,start,2405.631294311194779,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","6.286,6.314,6.596,",6.286
-118.1208345,34.2111247,,34.211124700000028,-118.120834500000015,end,2405.631294311194779,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.375,3.814,3.831,",3.375
-118.0181375,34.2069052,,34.206905199999994,-118.018137500000009,end,298.583486854859473,"487/489(Los Angeles County Metropolitan Transportation Authority),","8.003,",8.003
-118.0493294,34.1704442,,34.170444200000020,-118.049329399999976,start,5115.830229662718921,"487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),","1.048,1.063,1.288,",1.048
-118.3777737,34.2864071,,34.286407100000019,-118.377773699999977,start,1517.256807899686464,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),233(Los Angeles County Metropolitan Transportation Authority),","1.802,1.817,1.483,",1.483
-118.3786885,34.2949439,,34.294943900000021,-118.378688500000010,end,1517.256807899686464,"233(Los Angeles County Metropolitan Transportation Authority),233(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","2.299,2.528,2.617,",2.299
-118.4540086,34.3599621,,34.359962100000018,-118.454008600000023,start,2205.033816521648077,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),224(Los Angeles County Metropolitan Transportation Authority),","5.419,5.561,5.547,",5.419
-117.6546718,34.3414297,,34.341429699999992,-117.654671800000017,start,1273.164556709628869,"20(Victor Valley Transit Authority),","6.682,",6.682
-117.6508714,34.3517704,,34.351770400000021,-117.650871400000042,end,1273.164556709628869,"20(Victor Valley Transit Authority),","1.828,",1.828
-118.2835916,34.2959277,,34.295927699999993,-118.283591600000037,start,2195.640263489928202,"90/91(Los Angeles County Metropolitan Transportation Authority),Commuter Express 409(Los Angeles Department of Transportation),90/91(Los Angeles County Metropolitan Transportation Authority),","6.985,6.981,7.364,",6.981
-118.2985988,34.281686,,34.281685999999979,-118.298598799999979,end,2195.640263489928202,"222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","2.876,2.882,2.882,2.849,",2.849
-117.8312749,34.1675199,,34.167519900000002,-117.831274899999983,start,122.439630369197559,"851(Foothill Transit),851(Foothill Transit),284(Foothill Transit),494(Foothill Transit),","2.776,3.271,4.446,4.446,",2.776
-117.8315585,34.1665262,,34.166526200000021,-117.831558500000042,end,122.439630369197559,"851(Foothill Transit),851(Foothill Transit),284(Foothill Transit),494(Foothill Transit),","2.66,3.155,4.329,4.329,",2.66
-118.3256149,34.3086077,,34.308607699999982,-118.325614900000005,start,277.005005212846243,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.879,6.926,",6.879
-118.3264855,34.3103608,,34.310360800000012,-118.326485500000004,end,277.005005212846243,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","7.735,7.752,",7.735
-118.4471279,34.3335413,,34.333541299999979,-118.447127900000012,start,2772.682751189256123,"224(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),224(Los Angeles County Metropolitan Transportation Authority),","1.863,1.876,2.109,",1.863
-118.4506288,34.3550881,,34.355088099999989,-118.450628800000004,end,2772.682751189256123,"90/91(Los Angeles County Metropolitan Transportation Authority),224(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.833,4.82,4.692,",4.692
-118.3042669,34.2798934,,34.279893399999992,-118.304266900000030,start,1019.746263057726537,"90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","2.958,2.958,2.862,2.766,",2.766
-118.308755,34.2817683,,34.281768300000010,-118.308755000000033,end,1019.746263057726537,"Commuter Express 409(Los Angeles Department of Transportation),90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),Commuter Express 409(Los Angeles Department of Transportation),","3.096,3.106,3.106,3.119,",3.096
-118.3042669,34.2798934,,34.279893399999992,-118.304266900000030,start,1019.746263057726537,"90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","2.958,2.958,2.862,2.766,",2.766
-118.3042669,34.2798934,,34.279893399999992,-118.304266900000030,end,1019.746263057726537,"90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","2.958,2.958,2.862,2.766,",2.766
-118.0616476,34.1744618,,34.174461800000017,-118.061647600000015,start,9179.038366750743080,"268(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),268(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),268(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),","1.604,1.604,1.612,1.612,1.879,1.879,",1.604
-118.4224542,34.3523721,,34.352372100000025,-118.422454200000018,start,2425.542152495574101,"230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),","4.529,4.529,5.301,5.316,",4.529
-118.4194877,34.3345664,,34.334566400000028,-118.419487700000005,end,2425.542152495574101,"230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),","1.766,1.766,2.291,2.291,2.899,2.899,",1.766
-118.0459079,34.1898823,,34.189882300000022,-118.045907899999960,start,679.553776141314415,"487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),","5.152,5.159,4.898,",4.898
-118.0468018,34.1875791,,34.187579099999994,-118.046801800000011,end,679.553776141314415,"487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),","4.191,4.444,4.206,",4.191
-118.3463493,34.2997678,,34.299767799999984,-118.346349299999972,start,42.809934449172452,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","7.026,7.041,6.686,",6.686
-118.3464818,34.3001306,,34.300130599999989,-118.346481800000007,end,42.809934449172452,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","7.016,7.031,6.677,",6.677
-118.4884893,34.3410443,,34.341044300000021,-118.488489300000026,start,2614.622987913954148,"236(Los Angeles County Metropolitan Transportation Authority),236(Los Angeles County Metropolitan Transportation Authority),236(Los Angeles County Metropolitan Transportation Authority),","3.989,3.974,4.226,",3.974
-118.4776374,34.3763957,,34.376395699999989,-118.477637399999992,start,300.365888279211902,"Antelope Valley Line(Metrolink),","6.909,",6.909
-118.4800642,34.3751041,,34.375104099999987,-118.480064200000029,end,300.365888279211902,"Antelope Valley Line(Metrolink),","7.059,",7.059
-118.1116506,34.1954573,,34.195457299999987,-118.111650600000033,start,1353.183051474537024,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","1.358,1.387,1.668,",1.358
-118.1050863,34.1931068,,34.193106800000010,-118.105086299999982,end,1353.183051474537024,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","1.098,1.271,1.268,",1.098
-118.1256955,34.2182663,,34.218266299999982,-118.125695500000020,start,7686.716275058236533,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","4.217,4.263,3.725,",3.725
-117.9283046,34.1773365,,34.177336500000024,-117.928304599999990,start,484.793986337404931,"185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),187(Foothill Transit),494(Foothill Transit),","7.918,7.918,7.918,7.937,7.937,7.937,7.129,7.129,",7.129
-117.9251511,34.180615,,34.180614999999989,-117.925151100000008,end,484.793986337404931,"185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),","7.666,7.666,7.666,",7.666
-118.3253021,34.2925884,,34.292588400000000,-118.325302099999988,start,411.310903092115097,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","5.613,5.656,5.597,",5.597
-118.3253021,34.2925884,,34.292588400000000,-118.325302099999988,end,411.310903092115097,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","5.613,5.656,5.597,",5.597
-117.6835652,34.3703079,,34.370307900000000,-117.683565199999975,start,648.630617381946990,"20(Victor Valley Transit Authority),","6.007,",6.007
-118.2985988,34.281686,,34.281685999999979,-118.298598799999979,start,2667.243261472182894,"222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","2.876,2.882,2.882,2.849,",2.849
-118.3154161,34.2775243,,34.277524299999989,-118.315416099999979,end,2667.243261472182894,"90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),Commuter Express 409(Los Angeles Department of Transportation),90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),","2.781,2.781,2.807,2.806,2.806,",2.781
-118.0798498,34.1992395,,34.199239499999976,-118.079849799999977,end,3690.088905547107970,"32(Pasadena Transit),32(Pasadena Transit),","7.576,7.645,",7.576
-117.6696134,34.3780123,,34.378012300000023,-117.669613400000003,end,2767.902754293186717,"20(Victor Valley Transit Authority),","6.212,",6.212
-117.6696134,34.3780123,,34.378012300000023,-117.669613400000003,start,2767.902754293186717,"20(Victor Valley Transit Authority),","6.212,",6.212
-117.6696134,34.3780123,,34.378012300000023,-117.669613400000003,end,2767.902754293186717,"20(Victor Valley Transit Authority),","6.212,",6.212
-118.3159279,34.2994428,,34.299442800000008,-118.315927900000034,end,2913.014033280561762,"90/91(Los Angeles County Metropolitan Transportation Authority),222(Los Angeles County Metropolitan Transportation Authority),Commuter Express 409(Los Angeles Department of Transportation),Commuter Express 409(Los Angeles Department of Transportation),","7.191,7.191,7.217,7.236,",7.191
-118.0254113,34.194839,,34.194839000000002,-118.025411299999973,end,3211.963171109132873,"487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),","6.993,7.199,7.219,",6.993
-118.3542445,34.2939776,,34.293977600000005,-118.354244499999993,start,1639.931373407505362,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.855,4.825,4.295,",4.295
-118.3420316,34.2975646,,34.297564599999987,-118.342031599999999,end,1639.931373407505362,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.563,6.579,6.457,",6.457
-118.346736,34.2941844,,34.294184400000006,-118.346736000000007,start,2319.002410069732377,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","5.595,5.61,5.313,",5.313
-118.3284408,34.289143,,34.289143000000024,-118.328440800000010,end,2319.002410069732377,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","5.311,5.352,5.309,",5.309
-118.1590506,34.2187034,,34.218703399999981,-118.159050600000000,start,409.929901165823708,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.827,3.813,4.075,",3.813
-118.1620801,34.217276,,34.217276000000027,-118.162080100000040,end,409.929901165823708,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.403,3.418,3.666,",3.403
-117.9255298,34.180979,,34.180978999999979,-117.925529800000007,start,2226.728004652630716,"187(Foothill Transit),494(Foothill Transit),","7.662,7.662,",7.662
-117.9249814,34.1651085,,34.165108499999974,-117.924981399999979,end,2226.728004652630716,"185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),","5.919,5.919,5.919,5.938,5.938,5.938,5.155,5.155,5.155,",5.155
-117.8513839,34.1728407,,34.172840699999995,-117.851383899999973,start,236.169166461784386,"851(Foothill Transit),851(Foothill Transit),","7.559,7.53,",7.53
-117.8519011,34.1720046,,34.172004599999980,-117.851901100000035,end,236.169166461784386,"851(Foothill Transit),","7.623,",7.623
-118.0099448,34.4999936,,34.499993599999982,-118.009944800000028,start,1723.665804605690028,"Amtrak Thruway Connecting Service(Amtrak California),","3.974,",3.974
-118.3236801,34.2903241,,34.290324100000021,-118.323680099999990,start,305.119750990108230,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","5.039,4.737,5.082,",4.737
-118.3236534,34.2913134,,34.291313399999979,-118.323653399999998,end,305.119750990108230,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","5.163,4.861,5.206,",4.861
-117.6856836,34.3701898,,34.370189799999991,-117.685683600000004,end,1297.100743568209282,"20(Victor Valley Transit Authority),","6.86,",6.86
-117.6562521,34.3786922,,34.378692199999989,-117.656252100000017,start,160.544630676099104,"20(Victor Valley Transit Authority),","7.775,",7.775
-117.6548109,34.3790194,,34.379019400000004,-117.654810899999973,end,160.544630676099104,"20(Victor Valley Transit Authority),","7.812,",7.812
-117.7747123,34.1548414,,34.154841400000009,-117.774712299999976,start,3618.476662069294434,"187(Foothill Transit),690(Foothill Transit),187(Foothill Transit),690(Foothill Transit),187(Foothill Transit),","5.564,5.564,5.528,5.528,5.766,",5.528
-118.207241,34.2486223,,34.248622300000022,-118.207241000000010,start,503.321361141812076,"3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),","7.742,7.742,7.742,7.742,7.811,7.811,7.811,7.811,7.742,7.742,7.742,7.742,",7.742
-118.2034597,34.2459037,,34.245903699999985,-118.203459699999996,end,503.321361141812076,"3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),","7.525,7.525,7.525,7.525,7.429,7.429,7.429,7.429,7.29,7.29,7.29,7.29,",7.29
-118.1280989,34.2174131,,34.217413099999987,-118.128098899999998,start,119.322949928581551,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),180/181(Los Angeles County Metropolitan Transportation Authority),","3.678,3.693,3.493,",3.493
-118.1268613,34.2175981,,34.217598099999975,-118.126861299999973,end,119.322949928581551,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.558,3.572,4.05,",3.558
-118.3238656,34.2879117,,34.287911699999995,-118.323865599999976,start,182.805513167597752,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.755,4.453,4.798,",4.453
-118.3241439,34.2871258,,34.287125800000013,-118.324143900000024,end,182.805513167597752,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.654,4.351,4.696,",4.351
