X,Y,name,lat,lon,descr,length (m),route_names,walking_distances,shortest_walking_distance
-117.8119199,34.1560999,,34.156099900000001,-117.811919900000007,start,171.008476091049204,"187(Foothill Transit),187(Foothill Transit),187(Foothill Transit),","7.37,7.278,7.047,",7.047
-117.8115947,34.1547314,,34.154731400000003,-117.811594700000001,end,171.008476091049204,"187(Foothill Transit),187(Foothill Transit),187(Foothill Transit),","7.198,7.106,6.875,",6.875
-117.7953625,34.1362857,,34.136285700000002,-117.795362499999996,start,538.712431029379900,"187(Foothill Transit),187(Foothill Transit),187(Foothill Transit),","1.887,1.854,2.265,",1.854
-117.7938258,34.1406089,,34.140608899999997,-117.793825799999993,end,538.712431029379900,"187(Foothill Transit),187(Foothill Transit),187(Foothill Transit),","2.428,2.395,2.806,",2.395
-118.2261832,34.2436439,Pickens Canyon Trail,34.243643900000002,-118.226183199999994,start,3217.055416540072656,"3(Glendale Beeline),32(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),","3.85,3.85,3.957,3.957,3.957,3.957,3.517,3.517,",3.517
-118.2329842,34.2563698,Pickens Canyon Trail,34.256369800000002,-118.232984200000004,end,3217.055416540072656,"3(Glendale Beeline),32(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),","7.011,7.011,7.004,7.004,6.898,6.898,",6.898
-117.9906132,34.1737694,Four Palms Trail,34.173769399999998,-117.990613199999999,start,2151.863578833383599,"187(Foothill Transit),494(Foothill Transit),187(Foothill Transit),494(Foothill Transit),187(Foothill Transit),494(Foothill Transit),","4.763,4.763,4.772,4.772,4.381,4.381,",4.381
-117.9991414,34.1791034,Four Palms Trail,34.179103400000002,-117.999141399999999,end,2151.863578833383599,"270(Foothill Transit),270(Foothill Transit),270(Foothill Transit),","5.177,4.959,5.362,",4.959
-118.1025516,34.2155368,Firebreak,34.215536800000002,-118.102551599999998,start,1091.592605120206599,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","5.175,5.203,5.516,",5.175
-118.1074841,34.2076941,Firebreak,34.207694099999998,-118.107484099999994,end,1091.592605120206599,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","4.456,4.484,4.798,",4.456
-117.6625547,34.3804076,,34.380407599999998,-117.662554700000001,start,1114.850922525082979,"20(Victor Valley Transit Authority),","7.043,",7.043
-117.6587953,34.3792534,,34.379253400000003,-117.658795299999994,end,1114.850922525082979,"20(Victor Valley Transit Authority),","7.49,",7.49
-117.6587953,34.3792534,,34.379253400000003,-117.658795299999994,start,1114.850922525082979,"20(Victor Valley Transit Authority),","7.49,",7.49
-117.6587953,34.3792534,,34.379253400000003,-117.658795299999994,end,1114.850922525082979,"20(Victor Valley Transit Authority),","7.49,",7.49
-118.2399108,34.2546105,,34.254610499999998,-118.239910800000004,start,108.868935633545590,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.001,6.296,6.062,",6.001
-118.2391734,34.2552531,,34.255253099999997,-118.239173399999999,end,108.868935633545590,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.11,6.405,6.375,",6.11
-118.2550894,34.2598158,,34.259815799999998,-118.255089400000003,start,68.177508681870535,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.903,4.901,5.046,",4.901
-118.2547922,34.2593231,,34.259323100000003,-118.254792199999997,end,68.177508681870535,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.835,4.833,4.978,",4.833
-118.2545229,34.2576876,,34.257687599999997,-118.254522899999998,start,26.000961100394285,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.526,4.524,4.669,",4.524
-118.2546087,34.2574748,,34.257474799999997,-118.254608700000006,end,26.000961100394285,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.5,4.498,4.643,",4.498
-118.2484755,34.2681136,Old Mt Lukens Trail,34.268113600000000,-118.248475499999998,start,1481.135873844074922,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","7.056,7.04,7.074,",7.04
-118.2552066,34.2706695,Old Mt Lukens Trail,34.270669499999997,-118.255206599999994,end,1481.135873844074922,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.405,6.625,6.861,",6.405
-118.1229874,34.2030274,,34.203027400000003,-118.122987400000000,start,1538.233716257124570,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","2.2,2.183,1.958,",1.958
-118.1136741,34.2084769,,34.208476900000001,-118.113674099999997,end,1538.233716257124570,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.438,3.466,3.082,",3.082
-117.989637,34.1765862,Falls Trail,34.176586200000003,-117.989637000000002,start,1126.975740019116074,"187(Foothill Transit),494(Foothill Transit),187(Foothill Transit),494(Foothill Transit),187(Foothill Transit),494(Foothill Transit),","5.223,5.223,5.232,5.232,5.593,5.593,",5.223
-117.98785,34.1856928,Falls Trail,34.185692799999998,-117.987849999999995,end,1126.975740019116074,"187(Foothill Transit),494(Foothill Transit),187(Foothill Transit),494(Foothill Transit),187(Foothill Transit),494(Foothill Transit),","6.166,6.166,6.175,6.175,6.536,6.536,",6.166
-118.3430652,34.2995167,,34.299516699999998,-118.343065199999998,start,1608.776605132316945,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.807,6.822,6.7,",6.7
-118.3430652,34.2995167,,34.299516699999998,-118.343065199999998,end,1608.776605132316945,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.807,6.822,6.7,",6.7
-118.1795866,34.236476,,34.236476000000003,-118.179586599999993,start,301.549553535316250,"177(Los Angeles County Metropolitan Transportation Authority),268(Los Angeles County Metropolitan Transportation Authority),52(Pasadena Transit),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),","6.595,6.595,6.591,6.606,6.606,6.606,",6.591
-118.1812634,34.2375208,,34.237520799999999,-118.181263400000006,end,301.549553535316250,"3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),","8.005,8.005,8.005,8.005,",8.005
-117.931922,34.1656572,Fish Canyon Falls Trail,34.165657199999998,-117.931922000000000,start,44.413501040515484,"187(Foothill Transit),494(Foothill Transit),185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),185(Foothill Transit),","6.24,6.24,6.265,6.265,6.265,6.262,",6.24
-117.9314789,34.1656708,Fish Canyon Falls Trail,34.165670800000001,-117.931478900000002,end,44.413501040515484,"187(Foothill Transit),494(Foothill Transit),185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),185(Foothill Transit),","6.255,6.255,6.28,6.28,6.28,6.277,",6.255
-117.9318687,34.1651328,Fish Canyon Falls Trail,34.165132800000002,-117.931868699999995,start,4038.546552508532386,"187(Foothill Transit),494(Foothill Transit),185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),185(Foothill Transit),","6.181,6.181,6.206,6.206,6.206,6.203,",6.181
-117.9250118,34.1808894,Fish Canyon Falls Trail,34.180889399999998,-117.925011799999993,end,4038.546552508532386,"185(Foothill Transit),187(Foothill Transit),494(Foothill Transit),","7.698,7.698,7.698,",7.698
-118.1286532,34.2157197,,34.215719700000001,-118.128653200000002,start,6593.198874546526895,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),180/181(Los Angeles County Metropolitan Transportation Authority),","3.24,3.254,3.054,",3.054
-118.1224801,34.2067478,,34.206747800000002,-118.122480100000004,end,6593.198874546526895,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.144,3.127,2.688,",2.688
-118.1224801,34.2067478,,34.206747800000002,-118.122480100000004,start,6593.198874546526895,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.144,3.127,2.688,",2.688
-118.1224801,34.2067478,,34.206747800000002,-118.122480100000004,end,6593.198874546526895,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.144,3.127,2.688,",2.688
-117.6364073,34.3293232,Bear Canyon Trail,34.329323199999997,-117.636407300000002,end,13972.200540911180724,"20(Victor Valley Transit Authority),","6.704,",6.704
-118.216377,34.238014,,34.238014000000000,-118.216376999999994,start,105.062751037536074,"3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),","4.793,4.793,4.793,4.793,4.784,4.784,4.784,4.784,5.018,5.018,5.018,5.018,",4.784
-118.216008,34.237737,,34.237737000000003,-118.216008000000002,end,105.062751037536074,"3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),","4.898,4.898,4.898,4.898,4.889,4.889,4.889,4.889,5.123,5.123,5.123,5.123,",4.889
-118.2032104,34.2450126,Spur to cistern,34.245012600000003,-118.203210400000003,start,46.850972837996601,"3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),","7.313,7.313,7.313,7.313,7.408,7.408,7.408,7.408,7.173,7.173,7.173,7.173,",7.173
-118.202954,34.24467,Spur to cistern,34.244669999999999,-118.202954000000005,end,46.850972837996601,"3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),","7.36,7.36,7.36,7.36,7.455,7.455,7.455,7.455,7.22,7.22,7.22,7.22,",7.22
-118.0487012,34.1707162,Mount Wilson Trail,34.170716200000001,-118.048701199999996,start,10829.301865700495910,"487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),487/489(Los Angeles County Metropolitan Transportation Authority),","1.113,1.128,1.367,",1.113
-118.1453114,34.217445,,34.217444999999998,-118.145311399999997,start,1218.697928657269586,"260(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),","3.251,3.239,3.498,",3.239
-118.1454088,34.2132726,,34.213272600000003,-118.145408799999998,end,1218.697928657269586,"260(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),260(Los Angeles County Metropolitan Transportation Authority),","2.196,2.184,2.443,",2.184
-118.4714391,34.3766403,Placerita Canyon Trail,34.376640299999998,-118.471439099999998,start,3216.612196299378411,"Antelope Valley Line(Metrolink),","7.261,",7.261
-118.2694825,34.2656535,Sister Elsie Trail,34.265653499999999,-118.269482499999995,start,760.896440320337888,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","3.221,3.689,3.237,",3.221
-118.262629,34.2663491,Sister Elsie Trail,34.266349099999999,-118.262629000000004,end,760.896440320337888,"90/91(Los Angeles County Metropolitan Transportation Authority),Commuter Express 409(Los Angeles Department of Transportation),90/91(Los Angeles County Metropolitan Transportation Authority),","4.919,4.849,4.668,",4.668
-118.2661223,34.2640987,Sister Elsie Trail,34.264098699999998,-118.266122300000006,start,320.715990843123564,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.747,4.529,4.716,",4.529
-118.2648368,34.2655269,Sister Elsie Trail,34.265526899999998,-118.264836799999998,end,320.715990843123564,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),Commuter Express 409(Los Angeles Department of Transportation),","4.426,4.395,4.607,",4.395
-118.2561851,34.2680309,,34.268030899999999,-118.256185099999996,start,108.977807647046120,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.372,6.299,6.367,",6.299
-118.2552476,34.2684966,,34.268496599999999,-118.255247600000004,end,108.977807647046120,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.263,6.19,6.047,",6.047
-118.2624488,34.2666949,Sister Elsie Trail,34.266694899999997,-118.262448800000001,start,2773.068176445647623,"90/91(Los Angeles County Metropolitan Transportation Authority),Commuter Express 409(Los Angeles Department of Transportation),90/91(Los Angeles County Metropolitan Transportation Authority),","4.891,4.821,4.907,",4.821
-118.1145765,34.1954104,,34.195410400000000,-118.114576499999998,start,83.618454549324298,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","0.732,0.76,0.769,",0.732
-118.1143285,34.1960989,,34.196098900000003,-118.114328499999999,end,83.618454549324298,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","0.816,0.844,0.853,",0.816
-118.1264414,34.2181962,,34.218196200000001,-118.126441400000004,start,1111.173840343262100,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.647,4.138,3.661,",3.647
-118.1219883,34.2130046,,34.213004599999998,-118.121988299999998,end,1111.173840343262100,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","4.07,4.053,3.614,",3.614
-118.1091693,34.1948362,,34.194836199999997,-118.109169300000005,start,133.979172489674198,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","0.947,0.934,1.26,",0.934
-118.1095475,34.1942125,,34.194212499999999,-118.109547500000005,end,133.979172489674198,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","0.813,0.8,1.126,",0.8
-118.1028357,34.217147,,34.217146999999997,-118.102835700000000,start,314.353512865209666,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","5.476,5.504,5.817,",5.476
-118.1024209,34.21561,,34.215609999999998,-118.102420899999998,end,314.353512865209666,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","5.189,5.217,5.53,",5.189
-118.1660251,34.2055048,Arroyo Seco Road,34.205504800000000,-118.166025099999999,start,1116.317588776373896,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","1.274,1.288,1.536,",1.274
-118.172224,34.2125407,Arroyo Seco Road,34.212540699999998,-118.172224000000000,end,1116.317588776373896,"52(Pasadena Transit),177(Los Angeles County Metropolitan Transportation Authority),268(Los Angeles County Metropolitan Transportation Authority),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),","2.653,2.657,2.657,2.668,2.668,2.668,",2.653
-118.4689704,34.377265,Placerita Canyon Trail,34.377265000000001,-118.468970400000003,start,52.494109411535284,"Antelope Valley Line(Metrolink),","7.548,",7.548
-118.4689547,34.3768007,Placerita Canyon Trail,34.376800699999997,-118.468954699999998,end,52.494109411535284,"Antelope Valley Line(Metrolink),","7.495,",7.495
-118.2529977,34.2524953,Rim of the Valley Trail,34.252495300000000,-118.252997699999995,start,2597.750252158610692,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","2.923,2.921,2.905,",2.905
-118.2546725,34.2630347,Rim of the Valley Trail,34.263034699999999,-118.254672499999998,end,2597.750252158610692,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","5.339,5.482,5.337,",5.337
-118.2503648,34.2525075,,34.252507500000000,-118.250364800000000,start,44.606225485383135,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","3.232,3.216,3.669,",3.216
-118.249981,34.2527329,,34.252732899999998,-118.249981000000005,end,44.606225485383135,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","3.188,3.172,3.625,",3.172
-118.2072369,34.2514256,,34.251425599999997,-118.207236899999998,end,81.829917405221664,"3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),3(Glendale Beeline),32(Glendale Beeline),33(Glendale Beeline),34(Glendale Beeline),","8.002,8.002,8.002,8.002,8.002,8.002,8.002,8.002,",8.002
-118.1103938,34.2263643,,34.226364300000000,-118.110393799999997,start,261.508650159516549,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","7.006,7.034,7.316,",7.006
-118.1087559,34.226708,,34.226708000000002,-118.108755900000006,end,261.508650159516549,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","7.091,7.119,7.401,",7.091
-117.6886931,34.3778088,Blue Ridge Trail,34.377808799999997,-117.688693099999995,start,3370.850022298013755,"20(Victor Valley Transit Authority),","5.535,",5.535
-118.1180946,34.1974636,,34.197463599999999,-118.118094600000006,start,131.704085573151474,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","1.682,1.667,2.19,",1.667
-118.1175343,34.1984615,,34.198461500000001,-118.117534300000003,end,131.704085573151474,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","1.549,1.534,1.497,",1.497
-118.1171945,34.2057269,Incline Railway trail,34.205726900000002,-118.117194499999997,start,1732.404627343996026,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","2.341,2.326,2.697,",2.326
-118.1197512,34.2107889,Incline Railway trail,34.210788899999997,-118.119751199999996,end,1732.404627343996026,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.468,3.453,3.907,",3.453
-118.1267337,34.2061601,,34.206160099999998,-118.126733700000003,start,574.585607374781034,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","2.267,2.281,2.758,",2.267
-118.1277328,34.2090739,,34.209073900000000,-118.127732800000004,end,574.585607374781034,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","2.42,2.434,2.911,",2.42
-118.3974659,34.3603654,Bear Divide Trail,34.360365399999999,-118.397465900000000,start,2296.292613028481355,"230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),","7.816,7.816,",7.816
-118.409492,34.35342,Bear Divide Trail,34.353420000000000,-118.409492000000000,end,2296.292613028481355,"230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),","6.269,6.269,6.793,6.793,7.402,7.402,",6.269
-118.3667912,34.3105213,Upper Marek Motorway,34.310521299999998,-118.366791199999994,start,1273.280899598280030,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","6.444,6.696,6.883,",6.444
-118.3585622,34.3112303,Upper Marek Motorway,34.311230299999998,-118.358562199999994,end,1273.280899598280030,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","7.341,7.31,6.904,",6.904
-118.0906693,34.1940745,,34.194074499999999,-118.090669300000002,start,43.507543450761126,"32(Pasadena Transit),32(Pasadena Transit),32(Pasadena Transit),","4.943,4.891,4.703,",4.703
-118.0907619,34.1944591,,34.194459100000003,-118.090761900000004,end,43.507543450761126,"32(Pasadena Transit),32(Pasadena Transit),32(Pasadena Transit),","4.899,4.847,4.659,",4.659
-118.0886048,34.1954392,,34.195439200000003,-118.088604799999999,start,400.184125667457806,"32(Pasadena Transit),32(Pasadena Transit),32(Pasadena Transit),","5.149,5.097,5.877,",5.097
-118.0906148,34.193137,,34.193137000000000,-118.090614799999997,end,400.184125667457806,"32(Pasadena Transit),32(Pasadena Transit),32(Pasadena Transit),","5.059,5.007,4.819,",4.819
-118.3976202,34.3269608,Beelie Goat Trail,34.326960800000002,-118.397620200000006,start,1777.733666510842795,"230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),230(Los Angeles County Metropolitan Transportation Authority),234(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","3.233,3.233,3.503,3.503,7.185,",3.233
-118.3725182,34.307823,,34.307822999999999,-118.372518200000002,start,1335.414066250759788,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","4.835,4.85,4.377,",4.377
-118.3736587,34.2970294,,34.297029400000000,-118.373658699999993,end,1335.414066250759788,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),","3.495,3.51,3.037,",3.037
-118.4539706,34.3598448,FIREBREAK,34.359844799999998,-118.453970600000005,start,4592.239314151605868,"90/91(Los Angeles County Metropolitan Transportation Authority),90/91(Los Angeles County Metropolitan Transportation Authority),224(Los Angeles County Metropolitan Transportation Authority),","5.405,5.547,5.533,",5.405
-118.1292847,34.2148111,,34.214811099999999,-118.129284699999999,start,148.882731361751752,"267/264(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),180/181(Los Angeles County Metropolitan Transportation Authority),","3.118,3.132,2.932,",2.932
-118.1306868,34.2149057,,34.214905700000003,-118.130686800000007,end,148.882731361751752,"267/264(Los Angeles County Metropolitan Transportation Authority),180/181(Los Angeles County Metropolitan Transportation Authority),267/264(Los Angeles County Metropolitan Transportation Authority),","3.266,3.08,3.28,",3.08
